State,Decade,Active tuberculosis,Acute hepatitis C,Acute nonparalytic poliomyelitis,Acute paralytic poliomyelitis,Acute poliomyelitis,Acute type A viral hepatitis,Acute type B viral hepatitis,Amebic dysentery,Anthrax,Aseptic meningitis,Babesiosis,Bacillary dysentery,Brucellosis,Campylobacteriosis,Chlamydia trachomatis infection,Chlamydial infection,Cholera,Coccidioidomycosis,Cryptosporidiosis,Dengue,Dengue hemorrhagic fever,Dengue without warning signs,Diphtheria,Disorder of nervous system caused by West Nile virus,Dysentery,Encephalitis,Encephalitis lethargica,Giardiasis,Gonorrhea,Haemophilus influenzae infection,Hepatitis non-A non-B,Human anaplasmosis caused by Anaplasma phagocytophilum,Human ehrlichiosis caused by Ehrlichia chaffeensis,Infantile paralysis,Infection caused by Escherichia coli,Infection caused by larvae of Trichinella,Infection caused by non-cholerae vibrio,Infection caused by Shiga toxin producing Escherichia coli,Infective encephalitis,Inflammatory disease of liver,Influenza,Invasive drug resistant Streptococcus pneumoniae disease,Invasive Group A beta-hemolytic streptococcal disease,Invasive meningococcal disease,Invasive Streptococcus pneumoniae disease,Legionella infection,Leprosy,Lobar pneumonia,Lyme disease,Malaria,Measles,Meningitis,Meningococcal infectious disease,Meningococcal meningitis,Mumps,Murine typhus,Ornithosis,Pellagra,Pertussis,Pneumonia,Post-infectious encephalitis,Primary encephalitis,Rocky Mountain spotted fever,Rubella,Salmonella infection,Scarlet fever,Shigellosis,Smallpox,Smallpox without rash,Spotted fever group rickettsial disease,Streptococcal sore throat,Tetanus,Toxic shock syndrome,Tuberculosis,Tularemia,Typhoid and paratyphoid fevers,Typhoid fever,Typhus group rickettsial disease,Varicella,Viral hepatitis,Viral hepatitis type B,"Viral hepatitis, type A",West Nile fever without encephalitis,Yellow fever
IDAHO,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,119,0,0,0,1582,0,0,0,0,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,47,0,0
IDAHO,2000,0,0,0,0,0,27,28,0,0,0,0,0,0,0,0,6313,0,0,511,0,0,0,0,2,0,0,0,513,294,23,0,0,0,0,90,0,0,210,0,0,0,0,39,2,2,18,0,0,23,9,2,0,2,0,4,0,0,0,379,0,0,0,15,0,440,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29,0
IDAHO,2010,0,15,0,0,0,49,30,0,0,0,0,0,0,967,3671,12198,0,0,702,0,0,0,0,4,0,0,0,895,730,148,0,0,0,0,2,0,0,636,0,0,0,0,0,0,36,53,0,0,50,20,0,0,0,0,27,0,0,0,1279,0,0,0,10,2,1227,0,113,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,5,0
ILLINOIS,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,95,0,0,0,0,0,0,165,0,1,0,0,0,0,0,0,0,0,350,0,1,0,0,0,0,0
ILLINOIS,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,1777,0,72,0,0,0,0,0,12281,0,0,6211,0,0,0,0,0,0,0
ILLINOIS,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21856,0,0,0,0,0,0,0,5172,0,0,0,0,0,0,25231,0,777,0,0,0,0,0,36525,0,0,8458,0,0,0,0,0,0,1
ILLINOIS,1910,0,0,0,0,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,160,0,0,126054,1884,0,0,0,0,0,0,2388,110986,0,0,0,0,0,73052,0,4528,0,0,0,0,0,149808,0,0,12709,0,0,0,0,0,0,0
ILLINOIS,1920,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80313,0,0,0,324,0,0,0,0,0,0,452,0,0,0,0,0,0,84182,0,0,0,0,0,0,0,0,0,177465,920,0,2312,12702,0,0,129,24821,85041,0,0,0,0,0,97146,0,9697,0,0,0,0,0,69981,0,0,5723,0,29840,0,0,0,0,0
ILLINOIS,1930,0,0,0,0,4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43445,0,0,0,109,0,0,0,0,0,0,501,0,0,0,0,0,0,37312,0,0,0,0,0,0,0,0,0,407115,0,0,7042,4890,0,0,28,82966,25092,0,0,0,0,0,297922,0,9605,0,0,0,0,0,20539,0,1610,8016,0,13171,0,0,0,0,0
ILLINOIS,1940,0,0,0,0,14933,0,0,822,1,0,0,912,1552,0,0,0,0,0,0,0,0,0,7122,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,472,0,11921,0,0,0,0,0,8,0,0,0,285142,29,0,5279,0,0,0,0,82880,18253,0,0,168,0,0,126897,0,471,0,0,0,0,0,3609,645,1908,114,16,0,0,0,0,0,0
ILLINOIS,1950,0,0,1977,2683,17650,0,0,0,0,0,0,0,1286,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,659,0,657,0,0,0,0,0,0,0,0,115,226218,464,2010,431,0,1,60,0,10188,6651,0,0,60,0,0,23236,0,0,0,0,0,0,0,0,310,143,312,0,0,5,1557,0,0,0
ILLINOIS,1960,0,0,61,189,273,0,0,0,0,1226,0,0,291,0,0,0,0,0,0,0,0,0,54,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,270,101602,0,770,95,8025,0,4,0,0,0,342,155,30,9389,0,56846,0,0,0,0,9136,74,0,0,81,0,153,0,0,0,6684,6331,0,0
ILLINOIS,1970,3895,0,0,0,1,0,0,0,0,602,0,0,6,0,0,0,0,0,0,0,0,0,30,0,0,277,0,0,316981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,23186,0,323,0,24067,0,0,0,663,0,133,80,78,8665,0,0,0,0,0,0,0,17,0,8050,10,0,117,0,62461,1243,4214,15187,0,0
ILLINOIS,1980,0,0,0,0,0,0,0,0,0,457,0,0,3,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,56138,0,174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,48,1751,0,255,0,6729,0,0,0,495,0,0,13,21,530,0,0,0,0,0,0,0,0,17,5804,0,0,44,0,35643,436,2182,2624,0,0
ILLINOIS,1990,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,39,0,0,0,448,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,2,27,0,0
ILLINOIS,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55240,0,0,0,0,0,0,0,0,0,0,0,433,18967,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,120,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0
ILLINOIS,2010,0,0,0,0,0,2,0,0,0,0,0,0,0,21,3366,8834,0,0,6,0,0,0,0,5,0,0,0,0,3455,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,63,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,83,0,0,0,0,643,0,0,0,2,0
INDIANA,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,56,6,0,0,0,0,0,0
INDIANA,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,49,0,0,0,0,0,0,63,0,8,0,0,0,0,0,1006,0,0,296,0,0,0,0,0,0,0
INDIANA,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14273,0,0,0,0,0,0,0,545,0,0,0,0,0,0,1992,0,401,0,0,0,0,0,4343,0,0,3066,1,0,0,0,0,0,0
INDIANA,1910,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,54,0,0,28191,185,0,0,0,0,0,0,839,650,0,0,0,0,0,5594,0,5466,0,0,0,0,0,7562,0,0,2963,0,0,0,0,0,0,0
INDIANA,1920,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14451,0,0,0,3,0,0,0,0,0,0,54,0,0,0,0,0,0,15899,0,0,0,0,0,0,0,0,0,65955,155,0,301,5877,0,0,0,4943,9846,0,0,0,0,0,25375,0,15493,0,0,0,0,0,7290,0,0,2515,0,8889,0,0,0,0,0
INDIANA,1930,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17407,0,0,0,1,0,0,0,0,0,0,46,0,0,0,0,0,0,27417,0,0,0,0,0,0,0,0,0,114075,0,0,2829,3805,0,0,0,13148,8291,0,0,0,0,0,78839,0,14287,0,0,0,0,0,2607,0,530,3209,0,4025,0,0,0,0,0
INDIANA,1940,0,0,0,0,3921,0,0,67,0,0,0,44,334,0,0,0,0,0,0,0,0,0,4966,0,116,2,0,0,0,0,0,0,0,0,0,0,0,0,213,0,19998,0,0,0,0,0,1,0,0,0,90143,13,0,1338,0,1,0,0,19454,5169,0,0,96,0,0,42439,0,529,0,0,0,0,0,521,265,1313,59,5,0,0,0,0,0,0
INDIANA,1950,0,0,501,801,5789,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,482,0,854,0,0,0,0,0,0,0,0,55,103133,207,819,54,0,0,9,0,7633,962,0,0,26,0,0,15411,0,0,0,0,0,0,0,0,51,93,276,0,0,4,950,0,0,0
INDIANA,1960,0,0,25,114,227,0,0,0,0,272,0,0,38,0,0,0,0,0,0,0,0,0,37,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,59,62328,0,478,60,6974,0,0,0,0,0,13,118,9,6082,0,56285,0,0,0,0,12584,57,0,0,47,0,146,0,0,0,4193,2144,0,0
INDIANA,1970,1858,0,0,0,0,0,0,0,0,563,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,104889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,15108,0,210,0,16669,0,0,0,126,0,21,81,4,10841,0,0,0,0,0,0,0,12,0,2531,16,0,23,0,41913,1134,824,4167,0,0
INDIANA,1980,0,0,0,0,0,0,0,0,0,1748,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,24985,0,185,0,0,0,0,0,0,0,0,7,0,0,0,0,0,113,0,0,0,16,396,0,92,0,1581,0,0,0,735,0,4,96,4,539,0,0,0,0,0,0,0,0,15,1502,0,0,5,0,15490,1072,2463,2254,0,0
INDIANA,1990,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,77,0,0,0,781,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,35,57,0,0
INDIANA,2000,0,0,0,0,0,63,138,0,0,0,0,0,0,0,0,46714,0,0,306,0,0,0,0,0,0,0,0,297,18463,143,0,0,0,0,26,0,0,141,0,0,0,315,253,11,13,48,0,0,34,16,4,0,2,0,3,0,0,0,571,0,0,0,9,1,1746,0,499,0,0,0,0,0,0,0,0,0,0,0,482,0,8,4,0,0
INDIANA,2010,0,5,0,0,0,2,7,0,0,0,0,0,0,20,20967,61703,0,0,9,0,0,0,0,0,0,0,0,8,21602,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,46,195,0,0,1,0,0,0,0,0,4,0,0,0,4,0,0,0,67,0,9,0,4,0,0,0,0,0,0,27,0,0,0,0,980,0,0,0,2,0
IOWA,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
IOWA,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,134,0,0,32,0,0,0,0,0,0,0
IOWA,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,0,0,55,0,0,0,0,0,0,63,0,42,0,0,0,0,0,208,0,0,187,0,0,0,0,0,0,0
IOWA,1910,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,26,0,0,1823,140,0,0,0,0,0,0,0,229,0,0,0,0,0,2983,0,4135,0,0,0,0,0,613,0,0,220,0,0,0,0,0,0,0
IOWA,1920,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6201,0,0,0,5,0,0,0,0,0,0,98,0,0,0,0,0,0,117732,0,0,0,0,0,0,0,0,0,14226,56,0,141,3052,0,0,0,1772,807,0,0,0,0,0,16056,0,10048,0,0,0,0,0,361,0,0,732,0,40420,0,0,0,0,0
IOWA,1930,0,0,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5907,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,23511,0,0,0,0,0,0,0,0,0,67251,0,0,945,692,0,0,0,5568,34,0,0,0,0,0,49355,0,15077,0,0,0,0,0,10,0,338,1496,0,2180,0,0,0,0,0
IOWA,1940,0,0,0,0,4922,0,0,66,0,0,0,4,1809,0,0,0,0,0,0,0,0,0,1708,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,102,0,55056,0,0,0,0,0,0,0,0,0,50307,1,0,565,0,0,0,0,9895,115,0,0,37,0,0,21824,0,612,0,0,0,0,0,2,40,447,24,13,0,0,0,0,0,0
IOWA,1950,0,0,1737,790,9202,0,0,0,0,0,0,0,1729,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,106,0,1050,0,0,0,0,0,0,0,0,87,90577,99,249,95,0,0,18,0,3497,157,0,0,8,0,0,5018,0,3,0,0,0,0,0,0,15,40,163,0,0,2,1066,0,0,0
IOWA,1960,0,0,27,24,61,0,0,0,0,197,0,0,1015,0,0,0,0,0,0,0,0,0,31,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,21,64126,0,131,9,16256,0,0,0,0,0,35,59,3,8219,0,39660,0,0,0,0,4485,25,0,0,5,0,34,0,0,0,3280,1705,0,0
IOWA,1970,383,0,0,0,0,0,0,0,0,258,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,47565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9109,0,112,0,25888,0,0,0,37,0,28,129,30,3846,0,0,0,0,0,0,0,2,0,523,0,0,11,0,72971,275,694,2085,0,0
IOWA,1980,0,0,0,0,0,0,0,0,0,553,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9119,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,20,158,0,51,0,939,0,0,0,205,0,2,34,13,19,0,0,0,0,0,0,0,0,53,320,0,0,6,0,15693,184,694,688,0,0
IOWA,1990,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,112,0,0,0,322,0,0,0,0,27,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,5,0,0
IOWA,2000,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,16654,0,0,311,0,0,0,0,0,0,0,0,479,2448,7,0,0,0,0,42,0,0,67,0,0,0,0,0,2,0,1,0,0,1,2,2,0,0,0,6,0,0,0,45,0,0,0,0,1,256,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOWA,2010,0,0,0,0,0,2,3,0,0,0,0,0,0,934,2945,6680,0,0,137,0,0,0,0,0,0,0,0,587,1908,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,44,0,0,0,1,0,0,0,0,0,731,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KANSAS,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KANSAS,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,0,0,0,0,0,53,0,0,19,0,0,0,0,0,0,0
KANSAS,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,0,0,0,0,0,0,0,236,0,0,0,0,0,0,583,0,125,0,0,0,0,0,1075,0,0,1035,0,0,0,0,0,0,0
KANSAS,1910,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,134,0,0,9721,342,0,0,0,0,0,0,15,1295,0,0,0,0,0,2286,0,3861,0,0,0,0,0,2628,0,0,1750,0,0,0,0,0,0,0
KANSAS,1920,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060,0,0,0,11,0,0,0,0,0,0,56,0,0,0,0,0,0,128469,0,0,0,0,0,0,0,0,0,34662,119,0,222,6229,0,0,7,3841,3993,0,0,0,0,0,16273,0,8111,0,0,0,0,0,3118,0,0,1820,0,6072,0,0,0,0,0
KANSAS,1930,0,0,0,0,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6533,0,0,0,1,0,0,0,0,0,0,57,0,0,0,0,0,0,61531,0,0,0,0,0,0,0,0,0,92623,0,0,695,1427,0,0,4,11527,2449,0,0,0,0,0,50256,0,8761,0,0,0,0,0,455,0,290,2372,0,2508,0,0,0,0,0
KANSAS,1940,0,0,0,0,4025,0,0,42,1,0,0,2571,751,0,0,0,0,0,0,0,0,0,2258,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,156,0,71431,0,0,0,0,0,0,0,0,0,103157,6,0,714,0,8,0,0,24489,2768,0,0,9,0,0,25827,0,163,0,0,0,0,0,92,166,552,21,15,0,0,0,0,0,0
KANSAS,1950,0,0,285,354,5063,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,1036,0,0,0,0,0,0,0,0,27,56994,7,421,78,0,1,4,0,4139,1074,0,0,6,0,0,5051,0,8,0,0,0,0,0,0,39,36,77,0,0,0,463,0,0,0
KANSAS,1960,0,0,10,14,33,0,0,0,0,124,0,0,159,0,0,0,0,0,0,0,0,0,12,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,253,127,0,162,11,819,1,1,0,0,0,10,137,2,183,0,18128,0,0,0,0,3271,27,0,0,73,0,25,0,0,0,2374,1093,0,0
KANSAS,1970,525,0,0,0,0,0,0,0,0,294,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,62012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,5967,0,146,0,7808,0,0,0,35,0,42,50,57,2320,0,0,0,0,0,0,0,3,0,786,10,0,31,0,38494,429,853,3999,0,0
KANSAS,1980,0,0,0,0,0,0,0,0,0,514,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13725,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,19,330,0,59,0,1149,0,0,0,1528,0,11,11,43,283,0,0,0,0,0,0,0,0,32,417,0,0,9,0,15924,100,558,1186,0,0
KANSAS,1990,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,137,0,0,0,119,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,3,8,0,0
KANSAS,2000,0,0,0,0,0,26,17,0,0,0,0,0,0,0,0,26350,0,0,204,0,0,0,0,0,0,0,0,300,7009,27,0,0,0,0,18,0,0,49,0,0,0,25,79,1,0,6,0,0,7,14,3,0,1,0,11,0,0,0,362,0,0,0,11,1,693,0,173,0,0,0,0,0,0,0,0,0,0,0,676,0,2,1,1,0
KANSAS,2010,0,1,0,0,0,1,2,0,0,0,0,0,0,19,3367,8325,0,0,100,0,0,0,0,1,0,0,0,115,3285,40,0,1,2,0,0,0,2,41,0,0,0,0,0,0,97,1,0,0,1,12,0,0,0,0,41,0,0,0,24,0,0,0,1,0,644,0,182,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,2,0
KENTUCKY,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,101,0,1,0,0,0,0,1
KENTUCKY,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,62,0,0,0,0,0,0,33,0,10,1,0,0,0,0,1023,0,0,421,5,0,0,0,0,0,0
KENTUCKY,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,308,0,0,0,0,0,0,377,0,169,0,0,0,0,0,2641,0,0,812,0,0,0,0,0,0,0
KENTUCKY,1910,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,4886,242,0,0,0,0,0,0,70,2072,0,0,0,0,0,1831,0,682,0,0,0,0,0,6375,0,0,1207,0,0,0,0,0,0,0
KENTUCKY,1920,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516,0,0,0,22,0,0,0,0,0,0,98,0,0,0,0,0,0,53948,0,0,0,0,0,0,0,0,0,19019,76,0,72,520,0,0,8,1909,7587,0,0,0,0,0,10245,0,2025,0,0,0,0,0,6605,0,0,2701,0,1044,0,0,0,0,0
KENTUCKY,1930,0,0,0,0,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13858,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,46304,0,0,0,0,0,0,0,0,0,72005,0,0,2260,232,0,0,3,9287,3904,0,0,0,0,0,33588,0,1812,0,0,0,0,0,1903,0,1405,9922,0,117,0,0,0,0,0
KENTUCKY,1940,0,0,0,0,2594,0,0,30,0,0,0,362,63,0,0,0,0,0,0,0,0,0,3706,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,241006,0,0,0,0,0,0,0,0,0,66131,11,0,1425,0,11,0,0,23984,2150,0,0,131,0,0,23137,0,140,0,0,0,0,0,469,265,2366,36,9,0,0,0,0,0,0
KENTUCKY,1950,0,0,585,803,5181,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,2966,0,0,0,0,0,0,0,0,839,119226,135,1066,248,0,4,1,0,10230,1445,0,0,36,0,0,10744,0,6,0,0,0,0,0,0,99,220,659,0,0,7,2532,0,0,0
KENTUCKY,1960,0,0,4,36,207,0,0,0,0,762,0,0,24,0,0,0,0,0,0,0,0,0,73,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,437,62469,0,570,52,4097,0,1,0,0,0,20,68,61,5947,0,48896,0,0,0,0,14715,34,0,0,18,0,164,0,0,0,7338,4467,0,0
KENTUCKY,1970,1877,0,0,0,0,0,0,0,0,788,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,80818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,8161,0,432,0,14612,0,0,0,231,0,16,55,184,4974,0,0,0,0,0,0,0,7,0,3206,5,0,93,0,22107,521,1102,7652,0,0
KENTUCKY,1980,0,0,0,0,0,0,0,0,0,1303,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,19606,0,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,0,0,6,158,0,151,0,1343,0,0,0,107,0,3,21,28,140,0,0,0,0,0,0,0,0,21,2294,0,0,9,0,4790,210,1658,2616,0,0
KENTUCKY,1990,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,4,0,0,0,91,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,3,30,0,0
